id,datum_vaststelling_jaar,datum_vaststelling_maand,datum_vaststelling,opnameplaats_straat,aantal_passanten,aantal_overtredingen_roodlicht
1735,2010,201003,19/03/10,LEDEGANCKKAAI,3888,4
1738,2010,201003,19/03/10,BREDABAAN,11461,0
1741,2010,201003,19/03/10,MERKSEMHEIDELAAN,4854,6
1744,2010,201003,19/03/10,GASTHUISTUNNEL,2288,0
1747,2010,201003,19/03/10,BINNENSINGEL,30911,0
1750,2010,201003,19/03/10,NOORDERSINGEL,15826,0
1753,2010,201003,19/03/10,DE_GERLACHEKAAI,7154,5
1756,2010,201003,19/03/10,BISSCHOPPENHOFLAAN,17240,0
1759,2010,201003,19/03/10,ERNEST_VAN_DIJCKKAAI,11554,8
1762,2010,201003,20/03/10,GASTHUISTUNNEL,1906,0
1765,2010,201003,20/03/10,BREDABAAN,6902,1
1768,2010,201003,20/03/10,BINNENSINGEL,18531,0
1771,2010,201003,20/03/10,BINNENSINGEL,21332,0
1774,2010,201003,20/03/10,DE_GERLACHEKAAI,5886,4
1777,2010,201003,20/03/10,NOORDERSINGEL,11985,0
1780,2010,201003,20/03/10,ERNEST_VAN_DIJCKKAAI,9599,6
1783,2010,201003,20/03/10,MERKSEMHEIDELAAN,4062,3
1786,2010,201003,20/03/10,#NAME?,503,0
1789,2010,201003,20/03/10,BISSCHOPPENHOFLAAN,12965,0
1792,2010,201003,20/03/10,LEDEGANCKKAAI,1996,4
1795,2010,201003,21/03/10,BINNENSINGEL,10907,0
1798,2010,201003,21/03/10,LEDEGANCKKAAI,1375,3
1801,2010,201003,21/03/10,BINNENSINGEL,8694,0
1804,2010,201003,21/03/10,GASTHUISTUNNEL,1368,0
1807,2010,201003,21/03/10,MERKSEMHEIDELAAN,2425,1
1810,2010,201003,21/03/10,ERNEST_VAN_DIJCKKAAI,7724,7
1813,2010,201003,21/03/10,BISSCHOPPENHOFLAAN,8935,0
1816,2010,201003,21/03/10,DE_GERLACHEKAAI,4394,2
1819,2010,201003,21/03/10,NOORDERSINGEL,9213,0
1822,2010,201003,22/03/10,MERKSEMHEIDELAAN,4486,10
1825,2010,201003,22/03/10,BINNENSINGEL,16869,0
1828,2010,201003,22/03/10,DE_GERLACHEKAAI,5985,5
1831,2010,201003,22/03/10,GASTHUISTUNNEL,1979,0
1834,2010,201003,22/03/10,#NAME?,691,5
1837,2010,201003,22/03/10,LEDEGANCKKAAI,3353,2
1840,2010,201003,22/03/10,NOORDERSINGEL,13996,0
1843,2010,201003,22/03/10,BINNENSINGEL,14763,5
1846,2010,201003,22/03/10,BISSCHOPPENHOFLAAN,11249,0
1849,2010,201003,22/03/10,ERNEST_VAN_DIJCKKAAI,9742,2
1852,2010,201003,23/03/10,GASTHUISTUNNEL,1990,0
1855,2010,201003,23/03/10,BINNENSINGEL,16998,9
1858,2010,201003,23/03/10,MERKSEMHEIDELAAN,4481,5
1861,2010,201003,23/03/10,DE_GERLACHEKAAI,6275,2
1864,2010,201003,23/03/10,ERNEST_VAN_DIJCKKAAI,10050,6
1867,2010,201003,23/03/10,NOORDERSINGEL,14972,0
1870,2010,201003,23/03/10,LEDEGANCKKAAI,3395,3
1873,2010,201003,23/03/10,BINNENSINGEL,17350,0
1876,2010,201003,23/03/10,#NAME?,2784,9
1879,2010,201003,23/03/10,BISSCHOPPENHOFLAAN,16311,0
1882,2010,201003,24/03/10,MERKSEMHEIDELAAN,4663,7
1885,2010,201003,24/03/10,NOORDERSINGEL,14532,0
1888,2010,201003,24/03/10,ERNEST_VAN_DIJCKKAAI,10377,3
1891,2010,201003,24/03/10,DE_GERLACHEKAAI,6471,6
1894,2010,201003,24/03/10,GASTHUISTUNNEL,2103,0
1897,2010,201003,24/03/10,BINNENSINGEL,16728,10
1900,2010,201003,24/03/10,LEDEGANCKKAAI,3472,5
1903,2010,201003,24/03/10,#NAME?,2735,10
1906,2010,201003,24/03/10,BISSCHOPPENHOFLAAN,16025,0
1909,2010,201003,24/03/10,BINNENSINGEL,16637,0
1912,2010,201003,25/03/10,BISSCHOPPENHOFLAAN,17020,0
1915,2010,201003,25/03/10,ERNEST_VAN_DIJCKKAAI,11093,3
1918,2010,201003,25/03/10,DE_GERLACHEKAAI,6964,6
1921,2010,201003,25/03/10,GASTHUISTUNNEL,2132,0
1924,2010,201003,25/03/10,BINNENSINGEL,18500,0
1927,2010,201003,25/03/10,NOORDERSINGEL,14961,0
1930,2010,201003,25/03/10,MERKSEMHEIDELAAN,4653,6
1933,2010,201003,25/03/10,#NAME?,3099,7
1936,2010,201003,25/03/10,LEDEGANCKKAAI,3619,5
1939,2010,201003,25/03/10,BINNENSINGEL,18438,7
1942,2010,201003,26/03/10,#NAME?,2788,19
1945,2010,201003,26/03/10,BINNENSINGEL,18086,0
1948,2010,201003,26/03/10,DE_GERLACHEKAAI,7294,4
1951,2010,201003,26/03/10,ERNEST_VAN_DIJCKKAAI,11920,7
1954,2010,201003,26/03/10,LEDEGANCKKAAI,3934,3
1957,2010,201003,26/03/10,BINNENSINGEL,17699,19
1960,2010,201003,26/03/10,NOORDERSINGEL,16397,0
1963,2010,201003,26/03/10,MERKSEMHEIDELAAN,4914,6
1966,2010,201003,26/03/10,BISSCHOPPENHOFLAAN,17566,0
1969,2010,201003,26/03/10,GASTHUISTUNNEL,2188,0
1972,2010,201003,27/03/10,ERNEST_VAN_DIJCKKAAI,9817,6
1975,2010,201003,27/03/10,#NAME?,1958,4
1978,2010,201003,27/03/10,BISSCHOPPENHOFLAAN,6959,0
1981,2010,201003,27/03/10,BINNENSINGEL,14378,0
1984,2010,201003,27/03/10,DE_GERLACHEKAAI,6228,6
1987,2010,201003,27/03/10,GASTHUISTUNNEL,1984,0
1990,2010,201003,27/03/10,BINNENSINGEL,12520,4
1993,2010,201003,27/03/10,LEDEGANCKKAAI,2144,2
1996,2010,201003,27/03/10,MERKSEMHEIDELAAN,4091,3
1999,2010,201003,27/03/10,NOORDERSINGEL,12051,0
2002,2010,201003,28/03/10,BINNENSINGEL,10507,0
2005,2010,201003,28/03/10,DE_GERLACHEKAAI,4391,11
2008,2010,201003,28/03/10,GASTHUISTUNNEL,1378,0
2011,2010,201003,28/03/10,BINNENSINGEL,9909,2
2014,2010,201003,28/03/10,LEDEGANCKKAAI,1201,4
2017,2010,201003,28/03/10,#NAME?,1568,2
2020,2010,201003,28/03/10,ERNEST_VAN_DIJCKKAAI,7289,8
2023,2010,201003,28/03/10,NOORDERSINGEL,9256,0
2026,2010,201003,28/03/10,MERKSEMHEIDELAAN,2216,0
2029,2010,201003,29/03/10,DE_GERLACHEKAAI,6288,6
2032,2010,201003,29/03/10,GASTHUISTUNNEL,1990,0
2035,2010,201003,29/03/10,MERKSEMHEIDELAAN,4684,4
2038,2010,201003,29/03/10,BINNENSINGEL,17272,9
2041,2010,201003,29/03/10,BISSCHOPPENHOFLAAN,11904,0
2044,2010,201003,29/03/10,ERNEST_VAN_DIJCKKAAI,6824,2
2047,2010,201003,29/03/10,#NAME?,2774,9
2050,2010,201003,29/03/10,LEDEGANCKKAAI,3435,4
2053,2010,201003,29/03/10,BINNENSINGEL,17264,0
2056,2010,201003,29/03/10,NOORDERSINGEL,14057,0
2059,2010,201003,30/03/10,BISSCHOPPENHOFLAAN,16840,0
2062,2010,201003,30/03/10,LEDEGANCKKAAI,3577,4
2065,2010,201003,30/03/10,MERKSEMHEIDELAAN,4808,7
2068,2010,201003,30/03/10,BINNENSINGEL,17893,0
2071,2010,201003,30/03/10,DE_GERLACHEKAAI,6740,13
2074,2010,201003,30/03/10,GASTHUISTUNNEL,1985,0
2077,2010,201003,30/03/10,BINNENSINGEL,17933,16
2080,2010,201003,30/03/10,NOORDERSINGEL,14393,0
2083,2010,201003,30/03/10,ERNEST_VAN_DIJCKKAAI,10632,6
2086,2010,201003,30/03/10,#NAME?,2821,16
2089,2010,201003,31/03/10,MERKSEMHEIDELAAN,4956,9
2092,2010,201003,31/03/10,BINNENSINGEL,18651,0
2095,2010,201003,31/03/10,GASTHUISTUNNEL,2066,0
2098,2010,201003,31/03/10,NOORDERSINGEL,15323,0
2101,2010,201003,31/03/10,BISSCHOPPENHOFLAAN,16821,0
2104,2010,201003,31/03/10,BINNENSINGEL,18553,13
2107,2010,201003,31/03/10,DE_GERLACHEKAAI,7021,5
2110,2010,201003,31/03/10,ERNEST_VAN_DIJCKKAAI,11125,4
2113,2010,201003,31/03/10,#NAME?,2955,13
2116,2010,201003,31/03/10,LEDEGANCKKAAI,3477,6
2119,2010,201004,1/04/2010,LEDEGANCKKAAI,3608,3
2122,2010,201004,1/04/2010,GASTHUISTUNNEL,2245,0
2125,2010,201004,1/04/2010,#NAME?,2314,6
2128,2010,201004,1/04/2010,BINNENSINGEL,18755,0
2131,2010,201004,1/04/2010,DE_GERLACHEKAAI,7031,4
2134,2010,201004,1/04/2010,ERNEST_VAN_DIJCKKAAI,11523,1
2137,2010,201004,1/04/2010,NOORDERSINGEL,15036,0
2140,2010,201004,1/04/2010,MERKSEMHEIDELAAN,4772,10
2143,2010,201004,1/04/2010,BINNENSINGEL,17652,6
2146,2010,201004,1/04/2010,BISSCHOPPENHOFLAAN,16973,0
2149,2010,201004,2/04/2010,MERKSEMHEIDELAAN,5192,3
2152,2010,201004,2/04/2010,NOORDERSINGEL,15718,0
2155,2010,201004,2/04/2010,DE_GERLACHEKAAI,7928,3
2158,2010,201004,2/04/2010,ERNEST_VAN_DIJCKKAAI,12493,3
2161,2010,201004,2/04/2010,BINNENSINGEL,20358,0
2164,2010,201004,2/04/2010,BINNENSINGEL,19873,9
2167,2010,201004,2/04/2010,#NAME?,3038,9
2170,2010,201004,2/04/2010,LEDEGANCKKAAI,3721,7
2173,2010,201004,2/04/2010,GASTHUISTUNNEL,2284,0
2176,2010,201004,2/04/2010,BISSCHOPPENHOFLAAN,17622,0
2179,2010,201004,3/04/2010,BINNENSINGEL,13059,0
2182,2010,201004,3/04/2010,GASTHUISTUNNEL,1944,0
2185,2010,201004,3/04/2010,NOORDERSINGEL,10848,0
2188,2010,201004,3/04/2010,BISSCHOPPENHOFLAAN,12963,0
2191,2010,201004,3/04/2010,MERKSEMHEIDELAAN,3802,1
2194,2010,201004,3/04/2010,DE_GERLACHEKAAI,5366,2
2197,2010,201004,3/04/2010,BINNENSINGEL,11446,1
2200,2010,201004,3/04/2010,ERNEST_VAN_DIJCKKAAI,8953,6
2203,2010,201004,3/04/2010,LEDEGANCKKAAI,2032,3
2206,2010,201004,3/04/2010,#NAME?,1683,1
2209,2010,201004,4/04/2010,BISSCHOPPENHOFLAAN,8531,0
2212,2010,201004,4/04/2010,GASTHUISTUNNEL,1331,0
2215,2010,201004,4/04/2010,DE_GERLACHEKAAI,4187,4
2218,2010,201004,4/04/2010,ERNEST_VAN_DIJCKKAAI,8000,2
2221,2010,201004,4/04/2010,#NAME?,1305,1
2224,2010,201004,4/04/2010,BINNENSINGEL,8589,1
2227,2010,201004,4/04/2010,LEDEGANCKKAAI,1311,1
2230,2010,201004,4/04/2010,MERKSEMHEIDELAAN,2179,1
2233,2010,201004,4/04/2010,NOORDERSINGEL,8609,0
2236,2010,201004,4/04/2010,BINNENSINGEL,9421,0
2239,2010,201004,5/04/2010,DE_GERLACHEKAAI,3919,9
2242,2010,201004,5/04/2010,NOORDERSINGEL,7817,0
2245,2010,201004,5/04/2010,BISSCHOPPENHOFLAAN,8159,0
2248,2010,201004,5/04/2010,GASTHUISTUNNEL,1020,0
2251,2010,201004,5/04/2010,LEDEGANCKKAAI,1111,1
2254,2010,201004,5/04/2010,#NAME?,1189,1
2257,2010,201004,5/04/2010,BINNENSINGEL,8218,1
2260,2010,201004,5/04/2010,BINNENSINGEL,9308,0
2263,2010,201004,5/04/2010,ERNEST_VAN_DIJCKKAAI,7208,4
2266,2010,201004,5/04/2010,MERKSEMHEIDELAAN,2069,2
2269,2010,201004,6/04/2010,#NAME?,2053,4
2272,2010,201004,6/04/2010,BINNENSINGEL,13886,4
2275,2010,201004,6/04/2010,BISSCHOPPENHOFLAAN,10774,0
2278,2010,201004,6/04/2010,NOORDERSINGEL,12634,0
2281,2010,201004,6/04/2010,ERNEST_VAN_DIJCKKAAI,9594,0
2284,2010,201004,6/04/2010,LEDEGANCKKAAI,2881,2
2287,2010,201004,6/04/2010,MERKSEMHEIDELAAN,4015,2
2290,2010,201004,6/04/2010,BINNENSINGEL,14462,0
2293,2010,201004,6/04/2010,DE_GERLACHEKAAI,5976,4
2296,2010,201004,6/04/2010,GASTHUISTUNNEL,1663,0
2299,2010,201004,7/04/2010,#NAME?,2124,4
2302,2010,201004,7/04/2010,LEDEGANCKKAAI,2795,5
2305,2010,201004,7/04/2010,NOORDERSINGEL,13127,0
2308,2010,201004,7/04/2010,ERNEST_VAN_DIJCKKAAI,9241,4
2311,2010,201004,7/04/2010,GASTHUISTUNNEL,1773,0
2314,2010,201004,7/04/2010,BISSCHOPPENHOFLAAN,15107,0
2317,2010,201004,7/04/2010,MERKSEMHEIDELAAN,3722,2
2320,2010,201004,7/04/2010,BINNENSINGEL,15039,0
2323,2010,201004,7/04/2010,BINNENSINGEL,14151,4
2326,2010,201004,7/04/2010,DE_GERLACHEKAAI,6012,3
2329,2010,201004,8/04/2010,BISSCHOPPENHOFLAAN,16068,0
2332,2010,201004,8/04/2010,GASTHUISTUNNEL,1805,0
2335,2010,201004,8/04/2010,BINNENSINGEL,14926,3
2338,2010,201004,8/04/2010,#NAME?,2244,3
2341,2010,201004,8/04/2010,DE_GERLACHEKAAI,5833,8
2344,2010,201004,8/04/2010,MERKSEMHEIDELAAN,4250,5
2347,2010,201004,8/04/2010,NOORDERSINGEL,13827,0
2350,2010,201004,8/04/2010,ERNEST_VAN_DIJCKKAAI,9863,5
2353,2010,201004,8/04/2010,BINNENSINGEL,15723,0
2356,2010,201004,8/04/2010,LEDEGANCKKAAI,3045,4
2359,2010,201004,9/04/2010,DE_GERLACHEKAAI,6905,2
2362,2010,201004,9/04/2010,GASTHUISTUNNEL,1951,0
2365,2010,201004,9/04/2010,NOORDERSINGEL,14532,0
2368,2010,201004,9/04/2010,ERNEST_VAN_DIJCKKAAI,11296,7
2371,2010,201004,9/04/2010,BINNENSINGEL,17097,0
2374,2010,201004,9/04/2010,BINNENSINGEL,15844,5
2377,2010,201004,9/04/2010,LEDEGANCKKAAI,3170,2
2380,2010,201004,9/04/2010,#NAME?,2363,5
2383,2010,201004,9/04/2010,BISSCHOPPENHOFLAAN,15840,0
2386,2010,201004,9/04/2010,MERKSEMHEIDELAAN,4357,6
2389,2010,201004,10/04/2010,BINNENSINGEL,10809,2
2392,2010,201004,10/04/2010,MERKSEMHEIDELAAN,4073,3
2395,2010,201004,10/04/2010,BISSCHOPPENHOFLAAN,13724,0
2398,2010,201004,10/04/2010,GASTHUISTUNNEL,1615,0
2401,2010,201004,10/04/2010,LEDEGANCKKAAI,1961,2
2404,2010,201004,10/04/2010,DE_GERLACHEKAAI,5225,3
2407,2010,201004,10/04/2010,NOORDERSINGEL,10946,0
2410,2010,201004,10/04/2010,ERNEST_VAN_DIJCKKAAI,8907,4
2413,2010,201004,10/04/2010,#NAME?,1579,2
2416,2010,201004,10/04/2010,BINNENSINGEL,12718,0
2419,2010,201004,11/04/2010,ERNEST_VAN_DIJCKKAAI,7401,3
2422,2010,201004,11/04/2010,DE_GERLACHEKAAI,4155,6
2425,2010,201004,11/04/2010,NOORDERSINGEL,8476,0
2428,2010,201004,11/04/2010,#NAME?,1401,1
2431,2010,201004,11/04/2010,LEDEGANCKKAAI,1167,1
2434,2010,201004,11/04/2010,MERKSEMHEIDELAAN,2151,1
2437,2010,201004,11/04/2010,BINNENSINGEL,9767,0
2440,2010,201004,11/04/2010,GASTHUISTUNNEL,1274,0
2443,2010,201004,11/04/2010,BINNENSINGEL,8972,1
2446,2010,201004,11/04/2010,BISSCHOPPENHOFLAAN,9266,0
2449,2010,201004,12/04/2010,GASTHUISTUNNEL,1640,0
2452,2010,201004,12/04/2010,MERKSEMHEIDELAAN,4425,4
2455,2010,201004,12/04/2010,BINNENSINGEL,15278,10
2458,2010,201004,12/04/2010,BISSCHOPPENHOFLAAN,16113,0
2461,2010,201004,12/04/2010,LEDEGANCKKAAI,2997,2
2464,2010,201004,12/04/2010,#NAME?,2510,10
2467,2010,201004,12/04/2010,ERNEST_VAN_DIJCKKAAI,9580,3
2470,2010,201004,12/04/2010,BINNENSINGEL,15320,0
2473,2010,201004,12/04/2010,NOORDERSINGEL,14012,0
2476,2010,201004,12/04/2010,DE_GERLACHEKAAI,6199,4
2479,2010,201004,13/04/10,BINNENSINGEL,16126,5
2482,2010,201004,13/04/10,DE_GERLACHEKAAI,6348,3
2485,2010,201004,13/04/10,GASTHUISTUNNEL,1749,0
2488,2010,201004,13/04/10,ERNEST_VAN_DIJCKKAAI,9942,6
2491,2010,201004,13/04/10,#NAME?,2522,5
2494,2010,201004,13/04/10,BINNENSINGEL,16281,0
2497,2010,201004,13/04/10,BISSCHOPPENHOFLAAN,14772,0
2500,2010,201004,13/04/10,NOORDERSINGEL,13407,0
2503,2010,201004,13/04/10,LEDEGANCKKAAI,3185,1
2506,2010,201004,13/04/10,MERKSEMHEIDELAAN,4490,5
2509,2010,201004,14/04/10,BINNENSINGEL,15862,0
2512,2010,201004,14/04/10,BINNENSINGEL,13441,1
2515,2010,201004,14/04/10,BISSCHOPPENHOFLAAN,15018,0
2518,2010,201004,14/04/10,MERKSEMHEIDELAAN,4700,5
2521,2010,201004,14/04/10,ERNEST_VAN_DIJCKKAAI,10169,7
2524,2010,201004,14/04/10,DE_GERLACHEKAAI,6303,6
2527,2010,201004,14/04/10,NOORDERSINGEL,15520,0
2530,2010,201004,14/04/10,#NAME?,310,1
2533,2010,201004,14/04/10,GASTHUISTUNNEL,1729,0
2536,2010,201004,14/04/10,LEDEGANCKKAAI,3209,3
2539,2010,201004,15/04/10,ERNEST_VAN_DIJCKKAAI,10591,3
2542,2010,201004,15/04/10,BINNENSINGEL,16007,0
2545,2010,201004,15/04/10,GASTHUISTUNNEL,1935,0
2548,2010,201004,15/04/10,BISSCHOPPENHOFLAAN,15527,0
2551,2010,201004,15/04/10,BINNENSINGEL,13237,0
2554,2010,201004,15/04/10,LEDEGANCKKAAI,3170,1
2557,2010,201004,15/04/10,DE_GERLACHEKAAI,6428,4
2560,2010,201004,15/04/10,NOORDERSINGEL,13698,0
2563,2010,201004,15/04/10,MERKSEMHEIDELAAN,4764,6
2566,2010,201004,16/04/10,BINNENSINGEL,15085,0
2569,2010,201004,16/04/10,MERKSEMHEIDELAAN,4893,5
2572,2010,201004,16/04/10,NOORDERSINGEL,14662,0
2575,2010,201004,16/04/10,ERNEST_VAN_DIJCKKAAI,11732,4
2578,2010,201004,16/04/10,BISSCHOPPENHOFLAAN,16109,0
2581,2010,201004,16/04/10,GASTHUISTUNNEL,1982,0
2584,2010,201004,16/04/10,DE_GERLACHEKAAI,7132,4
2587,2010,201004,16/04/10,BINNENSINGEL,18068,0
2590,2010,201004,16/04/10,LEDEGANCKKAAI,3512,4
2593,2010,201004,17/04/10,GASTHUISTUNNEL,1859,0
2596,2010,201004,17/04/10,MERKSEMHEIDELAAN,3883,3
2599,2010,201004,17/04/10,NOORDERSINGEL,10328,0
2602,2010,201004,17/04/10,BINNENSINGEL,12883,0
2605,2010,201004,17/04/10,DE_GERLACHEKAAI,6228,5
2608,2010,201004,17/04/10,ERNEST_VAN_DIJCKKAAI,9829,6
2611,2010,201004,17/04/10,BINNENSINGEL,9613,0
2614,2010,201004,17/04/10,BISSCHOPPENHOFLAAN,12266,0
2617,2010,201004,17/04/10,LEDEGANCKKAAI,2322,2
2620,2010,201004,18/04/10,MERKSEMHEIDELAAN,2459,1
2623,2010,201004,18/04/10,BINNENSINGEL,8576,0
2626,2010,201004,18/04/10,LEDEGANCKKAAI,1549,5
2629,2010,201004,18/04/10,BISSCHOPPENHOFLAAN,9135,0
2632,2010,201004,18/04/10,BINNENSINGEL,10760,0
2635,2010,201004,18/04/10,NOORDERSINGEL,8840,0
2638,2010,201004,18/04/10,ERNEST_VAN_DIJCKKAAI,8376,5
2641,2010,201004,18/04/10,GASTHUISTUNNEL,1401,0
2644,2010,201004,18/04/10,DE_GERLACHEKAAI,4786,6
2647,2010,201004,19/04/10,NOORDERSINGEL,13982,0
2650,2010,201004,19/04/10,DE_GERLACHEKAAI,5344,3
2653,2010,201004,19/04/10,LEDEGANCKKAAI,3354,3
2656,2010,201004,19/04/10,MERKSEMHEIDELAAN,4808,7
2659,2010,201004,19/04/10,BINNENSINGEL,16197,0
2662,2010,201004,19/04/10,GASTHUISTUNNEL,2014,0
2665,2010,201004,19/04/10,BINNENSINGEL,13458,0
2668,2010,201004,19/04/10,BISSCHOPPENHOFLAAN,5238,0
2671,2010,201004,19/04/10,ERNEST_VAN_DIJCKKAAI,9893,1
2674,2010,201004,20/04/10,MERKSEMHEIDELAAN,4950,5
2677,2010,201004,20/04/10,DE_GERLACHEKAAI,5175,3
2680,2010,201004,20/04/10,NOORDERSINGEL,14146,0
2683,2010,201004,20/04/10,ERNEST_VAN_DIJCKKAAI,10234,2
2686,2010,201004,20/04/10,GASTHUISTUNNEL,1978,0
2689,2010,201004,20/04/10,BINNENSINGEL,16454,0
2692,2010,201004,20/04/10,BINNENSINGEL,13853,0
2695,2010,201004,20/04/10,LEDEGANCKKAAI,3447,2
2698,2010,201004,21/04/10,DE_GERLACHEKAAI,5562,1
2701,2010,201004,21/04/10,LEDEGANCKKAAI,3459,1
2704,2010,201004,21/04/10,BINNENSINGEL,14134,0
2707,2010,201004,21/04/10,BINNENSINGEL,16985,0
2710,2010,201004,21/04/10,ERNEST_VAN_DIJCKKAAI,10688,8
2713,2010,201004,21/04/10,GASTHUISTUNNEL,1940,0
2716,2010,201004,21/04/10,NOORDERSINGEL,14072,0
2719,2010,201004,21/04/10,MERKSEMHEIDELAAN,5329,9
2722,2010,201004,22/04/10,LEDEGANCKKAAI,3653,1
2725,2010,201004,22/04/10,BINNENSINGEL,15386,0
2728,2010,201004,22/04/10,DE_GERLACHEKAAI,5163,1
2731,2010,201004,22/04/10,NOORDERSINGEL,14691,0
2734,2010,201004,22/04/10,BINNENSINGEL,18033,0
2737,2010,201004,22/04/10,GASTHUISTUNNEL,2149,0
2740,2010,201004,22/04/10,MERKSEMHEIDELAAN,5025,12
2743,2010,201004,22/04/10,ERNEST_VAN_DIJCKKAAI,11023,4
2746,2010,201004,23/04/10,LEDEGANCKKAAI,4082,4
2749,2010,201004,23/04/10,DE_GERLACHEKAAI,5407,4
2752,2010,201004,23/04/10,NOORDERSINGEL,15766,0
2755,2010,201004,23/04/10,MERKSEMHEIDELAAN,5930,18
2758,2010,201004,23/04/10,BINNENSINGEL,17084,0
2761,2010,201004,23/04/10,GASTHUISTUNNEL,2315,0
2764,2010,201004,23/04/10,ERNEST_VAN_DIJCKKAAI,11510,4
2767,2010,201004,23/04/10,BINNENSINGEL,19167,0
2770,2010,201004,24/04/10,NOORDERSINGEL,11342,0
2773,2010,201004,24/04/10,ERNEST_VAN_DIJCKKAAI,10165,3
2776,2010,201004,24/04/10,MERKSEMHEIDELAAN,4332,7
